Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,50.953521728515625,49.17209243774414,50.473907470703125,49.50325393676758,1048100.0,33.545921325683594
2010-01-05,49.8458366394043,48.795249938964844,49.389060974121094,49.74306106567383,1265000.0,33.70841598510742
2010-01-06,50.051387786865234,48.90944290161133,49.74306106567383,49.183509826660156,1734300.0,33.32924270629883
2010-01-07,49.90293502807617,48.60111999511719,49.035057067871094,49.73164367675781,2428100.0,33.700687408447266
2010-01-08,49.61745071411133,48.6582145690918,49.40047836303711,49.183509826660156,1450200.0,33.32924270629883
2010-01-11,50.32545471191406,49.274864196777344,49.274864196777344,50.177001953125,1232500.0,34.00249099731445
2010-01-12,50.21125793457031,49.37763977050781,49.90293502807617,49.85725784301758,1431300.0,33.785797119140625
2010-01-13,51.410301208496094,50.00571060180664,50.222679138183594,51.28468704223633,1618100.0,34.75310516357422
2010-01-14,51.798561096191406,50.645198822021484,51.14765167236328,51.11339569091797,1120900.0,34.63703536987305
2010-01-15,51.28468704223633,50.77081298828125,51.0334587097168,51.0106201171875,1102400.0,34.5673713684082
2010-01-19,51.901336669921875,50.964942932128906,51.19333267211914,51.76430130004883,1362400.0,35.0781135559082
2010-01-20,51.547332763671875,50.462486267089844,51.43313980102539,50.885005950927734,1386400.0,34.482269287109375
2010-01-21,51.21617126464844,49.65170669555664,51.0106201171875,49.74306106567383,1602100.0,33.70841598510742
2010-01-22,50.26835632324219,48.68105697631836,49.594608306884766,48.81808853149414,1754400.0,33.08161163330078
2010-01-25,49.217769622802734,48.01872634887695,49.046478271484375,48.692474365234375,1874900.0,32.996490478515625
2010-01-26,49.274864196777344,47.961631774902344,48.31563186645508,48.47550582885742,1367700.0,32.84946060180664
2010-01-27,49.22918701171875,47.8017578125,48.30421447753906,49.19493103027344,1552200.0,33.336978912353516
2010-01-28,49.54893112182617,48.15576171875,49.3662223815918,48.760990142822266,1313300.0,33.04291534423828
2010-01-29,49.457576751708984,47.8245964050293,49.13783264160156,48.19001770019531,1729500.0,32.656005859375
2010-02-01,48.85234832763672,48.1329231262207,48.441246032714844,48.829505920410156,1075700.0,33.089359283447266
2010-02-02,49.65170669555664,48.201438903808594,48.78382873535156,49.56035232543945,1340100.0,33.58460235595703
2010-02-03,49.3205451965332,48.68105697631836,49.25202560424805,48.78382873535156,1061200.0,33.05839920043945
2010-02-04,48.47550582885742,46.671234130859375,48.40699005126953,46.76258850097656,2275900.0,31.68870735168457
2010-02-05,48.06440734863281,46.317230224609375,46.83110809326172,48.04156494140625,2258300.0,32.55540084838867
2010-02-08,48.32705307006836,46.9909782409668,47.961631774902344,47.05949401855469,1332200.0,31.889896392822266
2010-02-09,47.619049072265625,46.57987976074219,47.504852294921875,46.911041259765625,1211400.0,31.789302825927734
2010-02-10,47.619049072265625,46.088844299316406,46.86536407470703,47.265045166015625,1084600.0,32.0291862487793
2010-02-11,47.847434997558594,46.739749908447266,47.128013610839844,47.81317901611328,1031700.0,32.400630950927734
2010-02-12,47.91595458984375,46.911041259765625,47.20794677734375,47.8245964050293,916300.0,32.408363342285156
2010-02-16,49.49183654785156,48.167179107666016,48.167179107666016,49.4461555480957,1243400.0,33.50722885131836
2010-02-17,50.576683044433594,49.537513732910156,49.60602951049805,50.43964767456055,1463600.0,34.18046188354492
2010-02-18,51.4673957824707,49.99428939819336,49.99428939819336,51.3417854309082,1650200.0,34.79179763793945
2010-02-19,51.969852447509766,51.124813079833984,51.969852447509766,51.490238189697266,1481100.0,34.89240264892578
2010-02-22,51.8213996887207,51.28468704223633,51.60443115234375,51.42171859741211,1199900.0,34.845970153808594
2010-02-23,51.50165557861328,50.896427154541016,51.376041412353516,51.067718505859375,1440600.0,34.60607147216797
2010-02-24,51.57017135620117,51.0106201171875,51.45597839355469,51.27326583862305,1459200.0,34.745357513427734
2010-02-25,50.896427154541016,50.26835632324219,50.6566162109375,50.75939178466797,1874400.0,34.39714431762695
2010-02-26,51.04487991333008,50.371131896972656,50.74797439575195,50.462486267089844,1456900.0,34.195945739746094
2010-03-01,50.953521728515625,50.38254928588867,50.725135803222656,50.80506896972656,1303700.0,34.4280891418457
2010-03-02,51.204750061035156,50.6794548034668,51.067718505859375,50.75939178466797,958400.0,34.39714431762695
2010-03-03,50.93068313598633,50.58810043334961,50.90784454345703,50.59952163696289,1005800.0,34.288795471191406
2010-03-04,50.953521728515625,50.42823028564453,50.816490173339844,50.66803741455078,1205400.0,34.335227966308594
2010-03-05,51.62726974487305,50.62236022949219,50.87358856201172,51.52449417114258,1325000.0,34.91561508178711
2010-03-08,51.969852447509766,51.25042724609375,51.50165557861328,51.832820892333984,763300.0,35.12455749511719
