Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,24.670425415039062,24.228099822998047,24.52298355102539,24.64006996154785,2063200.0,21.81460952758789
2010-01-05,24.713790893554688,24.323503494262695,24.674760818481445,24.557676315307617,1226800.0,21.74166488647461
2010-01-06,24.9913272857666,24.418907165527344,24.57935905456543,24.796184539794922,1713100.0,21.95281982421875
2010-01-07,24.917606353759766,24.39722442626953,24.752819061279297,24.488290786743164,1985700.0,21.68023681640625
2010-01-08,24.514310836791992,23.93755340576172,24.39288902282715,24.271465301513672,2846500.0,21.488277435302734
2010-01-11,24.56201171875,23.521249771118164,24.40589714050293,23.60797882080078,2484700.0,20.9008731842041
2010-01-12,23.594968795776367,23.117952346801758,23.356460571289062,23.525585174560547,1593700.0,20.82792091369629
2010-01-13,23.74241065979004,23.330442428588867,23.564613342285156,23.61665153503418,950300.0,20.908550262451172
2010-01-14,23.651344299316406,23.200345993041992,23.486557006835938,23.26539421081543,1507200.0,20.59756851196289
2010-01-15,23.191673278808594,22.81439781188965,23.16999053955078,23.074588775634766,3512500.0,20.42864227294922
2010-01-19,23.486557006835938,22.996530532836914,23.07025146484375,23.434518814086914,1557000.0,20.747303009033203
2010-01-20,23.4301815032959,22.83608055114746,23.1483097076416,23.347787857055664,2131900.0,20.670516967773438
2010-01-21,24.032957077026367,23.1656551361084,23.417173385620117,23.35212516784668,2424800.0,20.67435073852539
2010-01-22,23.447528839111328,22.771032333374023,23.269731521606445,22.857763290405273,2221600.0,20.23668098449707
2010-01-25,23.330442428588867,22.95316505432129,23.161317825317383,23.113616943359375,1247800.0,20.46319580078125
2010-01-26,23.12662696838379,22.692974090576172,22.95316505432129,22.775367736816406,953300.0,20.163734436035156
2010-01-27,22.79705047607422,22.324371337890625,22.68863868713379,22.7103214263916,1368400.0,20.106142044067383
2010-01-28,22.792715072631836,22.111881256103516,22.736339569091797,22.18126678466797,1688500.0,19.637758255004883
2010-01-29,22.792715072631836,22.059843063354492,22.44579315185547,22.090200424194336,1559300.0,19.557132720947266
2010-02-01,22.81873321533203,22.224632263183594,22.324371337890625,22.81873321533203,1567600.0,20.20212745666504
2010-02-02,23.32176971435547,22.584562301635742,22.849088668823242,23.07892417907715,1543400.0,20.43248176574707
2010-02-03,23.191673278808594,22.705984115600586,22.95316505432129,22.909799575805664,955800.0,20.28274917602539
2010-02-04,22.74934959411621,22.00780487060547,22.66261863708496,22.02948760986328,1750900.0,19.50338363647461
2010-02-05,23.551605224609375,22.146574020385742,22.146574020385742,23.03122329711914,4101000.0,20.390256881713867
2010-02-08,23.438854217529297,22.740676879882812,23.1483097076416,23.135299682617188,3298700.0,20.482393264770508
2010-02-09,23.963573455810547,23.274066925048828,23.503902435302734,23.811796188354492,2281600.0,21.081314086914062
2010-02-10,23.95490074157715,23.360797882080078,23.82046890258789,23.716392517089844,1825900.0,20.996843338012695
2010-02-11,24.353858947753906,23.58629608154297,23.707719802856445,24.323503494262695,2009200.0,21.53434181213379
2010-02-12,24.470945358276367,23.716392517089844,24.006938934326172,24.145706176757812,2536800.0,21.376934051513672
2010-02-16,24.518646240234375,24.119688034057617,24.39722442626953,24.49262809753418,3480700.0,21.684078216552734
2010-02-17,24.826539993286133,24.410234451293945,24.666088104248047,24.709453582763672,1762900.0,21.87603759765625
2010-02-18,24.91326904296875,24.557676315307617,24.605377197265625,24.83521270751953,1518700.0,21.98737335205078
2010-02-19,24.96097183227539,24.700780868530273,24.71812629699707,24.887250900268555,1837900.0,22.033447265625
2010-02-22,25.013010025024414,24.384214401245117,25.013010025024414,24.627059936523438,1742200.0,21.803096771240234
2010-02-23,24.67909812927246,24.176061630249023,24.449262619018555,24.258455276489258,1688000.0,21.476749420166016
2010-02-24,24.674760818481445,24.145706176757812,24.418907165527344,24.42324447631836,1673700.0,21.62265396118164
2010-02-25,24.319168090820312,23.855159759521484,23.993928909301758,24.2974853515625,1747700.0,21.51131248474121
2010-02-26,24.926279067993164,24.388551712036133,24.388551712036133,24.791847229003906,1866200.0,21.94898223876953
2010-03-01,25.034692764282227,24.501300811767578,24.739809036254883,25.034692764282227,2025800.0,22.16398811340332
2010-03-02,25.503036499023438,25.151777267456055,25.190807342529297,25.329574584960938,1922100.0,22.425052642822266
2010-03-03,25.845619201660156,25.39896011352539,25.472679138183594,25.43798828125,2650300.0,22.521032333374023
2010-03-04,25.585430145263672,25.28187370300293,25.53339195251465,25.494361877441406,1847600.0,22.570940017700195
2010-03-05,25.98438835144043,25.628793716430664,25.706851959228516,25.936687469482422,1262100.0,22.962549209594727
2010-03-08,26.114484786987305,25.7025146484375,25.95403289794922,25.823938369750977,995500.0,22.862730026245117
2010-03-09,26.036426544189453,25.628793716430664,25.685169219970703,25.784908294677734,1053400.0,22.828174591064453
2010-03-10,25.932350158691406,25.53339195251465,25.802255630493164,25.78924560546875,1016300.0,22.83201789855957
2010-03-11,25.871639251708984,25.43798828125,25.685169219970703,25.871639251708984,974700.0,22.90496063232422
2010-03-12,26.37467384338379,25.971378326416016,26.049436569213867,26.1491756439209,1260900.0,23.15066909790039
2010-03-15,26.279272079467773,25.854293823242188,26.1491756439209,26.01474380493164,662700.0,23.031652450561523
2010-03-16,26.136165618896484,25.91500473022461,25.95403289794922,26.1318302154541,1100200.0,23.135311126708984
2010-03-17,26.318300247192383,26.07111930847168,26.248916625976562,26.248916625976562,684200.0,23.238977432250977
2010-03-18,26.379011154174805,26.010408401489258,26.279272079467773,26.201213836669922,669000.0,23.196746826171875
2010-03-19,26.39202117919922,25.806591033935547,26.01474380493164,26.01474380493164,1733700.0,23.031652450561523
2010-03-22,26.309627532958984,25.6938419342041,25.79791831970215,26.283607482910156,1297800.0,23.269683837890625
2010-03-23,26.634864807128906,26.214223861694336,26.348655700683594,26.634864807128906,809200.0,23.58066749572754
2010-03-24,26.990459442138672,26.379011154174805,26.535125732421875,26.73460578918457,1469800.0,23.668973922729492
